Company,ID,Title,Difficulty,Acceptance,Frequency,LeetCodeLink
Uber,282,Expression Add Operators,Hard,35.5%,0.37930977098051977,https://leetcode.com/problems/expression-add-operators
Uber,279,Perfect Squares,Medium,47.4%,0.3741145782240884,https://leetcode.com/problems/perfect-squares
Uber,552,Student Attendance Record II,Hard,36.7%,0.37292635232139065,https://leetcode.com/problems/student-attendance-record-ii
Uber,759,Employee Free Time,Hard,66.3%,0.3704034385719028,https://leetcode.com/problems/employee-free-time
Uber,815,Bus Routes,Hard,42.5%,0.3449091275382815,https://leetcode.com/problems/bus-routes
Uber,805,Split Array With Same Average,Hard,26.4%,0.3416302106614813,https://leetcode.com/problems/split-array-with-same-average
Uber,895,Maximum Frequency Stack,Hard,60.6%,0.33520721431462625,https://leetcode.com/problems/maximum-frequency-stack
Uber,493,Reverse Pairs,Hard,25.2%,0.33395175639587793,https://leetcode.com/problems/reverse-pairs
Uber,399,Evaluate Division,Medium,51.6%,0.3338128467131867,https://leetcode.com/problems/evaluate-division
Uber,238,Product of Array Except Self,Medium,60.1%,0.332046078454996,https://leetcode.com/problems/product-of-array-except-self
Uber,5,Longest Palindromic Substring,Medium,29.5%,0.32616692072076214,https://leetcode.com/problems/longest-palindromic-substring
Uber,295,Find Median from Data Stream,Hard,44.3%,0.32347449067924283,https://leetcode.com/problems/find-median-from-data-stream
Uber,11,Container With Most Water,Medium,50.8%,0.3160977539241027,https://leetcode.com/problems/container-with-most-water
Uber,542,01 Matrix,Medium,39.8%,0.3127505293143989,https://leetcode.com/problems/01-matrix
Uber,315,Count of Smaller Numbers After Self,Hard,41.5%,0.30851522790511515,https://leetcode.com/problems/count-of-smaller-numbers-after-self
Uber,131,Palindrome Partitioning,Medium,47.5%,0.3001175559774547,https://leetcode.com/problems/palindrome-partitioning
Uber,311,Sparse Matrix Multiplication,Medium,61.9%,0.2957254800409785,https://leetcode.com/problems/sparse-matrix-multiplication
Uber,74,Search a 2D Matrix,Medium,36.5%,0.29107845681405486,https://leetcode.com/problems/search-a-2d-matrix
Uber,51,N-Queens,Hard,46.6%,0.28871459706597014,https://leetcode.com/problems/n-queens
Uber,161,One Edit Distance,Medium,32.3%,0.28698931177288023,https://leetcode.com/problems/one-edit-distance
Uber,121,Best Time to Buy and Sell Stock,Easy,50.5%,0.2868445347634817,https://leetcode.com/problems/best-time-to-buy-and-sell-stock
Uber,451,Sort Characters By Frequency,Medium,63.0%,0.285942725510602,https://leetcode.com/problems/sort-characters-by-frequency
Uber,1136,Parallel Courses,Hard,61.1%,0.2858421455297737,https://leetcode.com/problems/parallel-courses
Uber,699,Falling Squares,Hard,41.8%,0.2856138193877219,https://leetcode.com/problems/falling-squares
Uber,969,Pancake Sorting,Medium,67.5%,0.27343004974457946,https://leetcode.com/problems/pancake-sorting
Uber,348,Design Tic-Tac-Toe,Medium,54.3%,0.2625527836498761,https://leetcode.com/problems/design-tic-tac-toe
Uber,290,Word Pattern,Easy,37.0%,0.2601476821005732,https://leetcode.com/problems/word-pattern
Uber,33,Search in Rotated Sorted Array,Medium,34.5%,0.2561733762253273,https://leetcode.com/problems/search-in-rotated-sorted-array
Uber,432,All O`one Data Structure,Hard,32.4%,0.25091823176225275,https://leetcode.com/problems/all-oone-data-structure
Uber,977,Squares of a Sorted Array,Easy,72.1%,0.24816891888115009,https://leetcode.com/problems/squares-of-a-sorted-array
Uber,13,Roman to Integer,Easy,55.7%,0.24545840052279075,https://leetcode.com/problems/roman-to-integer
Uber,490,The Maze,Medium,51.4%,0.24202227192369596,https://leetcode.com/problems/the-maze
Uber,138,Copy List with Random Pointer,Medium,36.4%,0.2330001096609468,https://leetcode.com/problems/copy-list-with-random-pointer
Uber,652,Find Duplicate Subtrees,Medium,50.2%,0.23015822831359434,https://leetcode.com/problems/find-duplicate-subtrees
Uber,59,Spiral Matrix II,Medium,53.9%,0.22687712200146865,https://leetcode.com/problems/spiral-matrix-ii
Uber,420,Strong Password Checker,Hard,14.0%,0.22471711576164025,https://leetcode.com/problems/strong-password-checker
Uber,445,Add Two Numbers II,Medium,54.5%,0.22413561488763817,https://leetcode.com/problems/add-two-numbers-ii
Uber,46,Permutations,Medium,63.5%,0.21322871153926434,https://leetcode.com/problems/permutations
Uber,41,First Missing Positive,Hard,32.0%,0.20827230480570424,https://leetcode.com/problems/first-missing-positive
Uber,43,Multiply Strings,Medium,33.9%,0.20674898228580507,https://leetcode.com/problems/multiply-strings
Uber,934,Shortest Bridge,Medium,48.2%,0.20666322275821203,https://leetcode.com/problems/shortest-bridge
Uber,450,Delete Node in a BST,Medium,43.1%,0.2063522880195106,https://leetcode.com/problems/delete-node-in-a-bst
Uber,733,Flood Fill,Easy,55.3%,0.20573399741869788,https://leetcode.com/problems/flood-fill
Uber,954,Array of Doubled Pairs,Medium,35.6%,0.20294084399669032,https://leetcode.com/problems/array-of-doubled-pairs
Uber,140,Word Break II,Hard,32.6%,0.19849973124449666,https://leetcode.com/problems/word-break-ii
Uber,31,Next Permutation,Medium,32.6%,0.19579797845713617,https://leetcode.com/problems/next-permutation
Uber,767,Reorganize String,Medium,48.7%,0.1940772649823193,https://leetcode.com/problems/reorganize-string
Uber,283,Move Zeroes,Easy,57.8%,0.18960312780683863,https://leetcode.com/problems/move-zeroes
Uber,694,Number of Distinct Islands,Medium,56.0%,0.18924199963852842,https://leetcode.com/problems/number-of-distinct-islands
Uber,186,Reverse Words in a String II,Medium,43.3%,0.1887940712995721,https://leetcode.com/problems/reverse-words-in-a-string-ii
Uber,449,Serialize and Deserialize BST,Medium,52.0%,0.1860058460684763,https://leetcode.com/problems/serialize-and-deserialize-bst
Uber,438,Find All Anagrams in a String,Medium,43.3%,0.18564799141482685,https://leetcode.com/problems/find-all-anagrams-in-a-string
Uber,518,Coin Change 2,Medium,50.2%,0.18373876827436816,https://leetcode.com/problems/coin-change-2
Uber,486,Predict the Winner,Medium,47.9%,0.17647417648741714,https://leetcode.com/problems/predict-the-winner
Uber,135,Candy,Hard,31.6%,0.17296269248039503,https://leetcode.com/problems/candy
Uber,24,Swap Nodes in Pairs,Medium,50.4%,0.1729418749687828,https://leetcode.com/problems/swap-nodes-in-pairs
Uber,1278,Palindrome Partitioning III,Hard,59.9%,0.17284281283941086,https://leetcode.com/problems/palindrome-partitioning-iii
Uber,567,Permutation in String,Medium,44.4%,0.16931057302189864,https://leetcode.com/problems/permutation-in-string
Uber,198,House Robber,Easy,42.0%,0.16929591377679865,https://leetcode.com/problems/house-robber
Uber,69,Sqrt(x),Easy,33.9%,0.1690194941008683,https://leetcode.com/problems/sqrtx
Uber,75,Sort Colors,Medium,47.3%,0.1656671218888174,https://leetcode.com/problems/sort-colors
Uber,249,Group Shifted Strings,Medium,55.1%,0.16122347914767343,https://leetcode.com/problems/group-shifted-strings
Uber,211,Add and Search Word - Data structure design,Medium,38.1%,0.15519944762134272,https://leetcode.com/problems/add-and-search-word-data-structure-design
Uber,124,Binary Tree Maximum Path Sum,Hard,34.3%,0.15512094811323265,https://leetcode.com/problems/binary-tree-maximum-path-sum
Uber,979,Distribute Coins in Binary Tree,Medium,68.9%,0.15348688956060175,https://leetcode.com/problems/distribute-coins-in-binary-tree
Uber,722,Remove Comments,Medium,34.6%,0.1529693447814272,https://leetcode.com/problems/remove-comments
Uber,959,Regions Cut By Slashes,Medium,66.2%,0.1507867227152846,https://leetcode.com/problems/regions-cut-by-slashes
Uber,706,Design HashMap,Easy,61.3%,0.1476880076475794,https://leetcode.com/problems/design-hashmap
Uber,695,Max Area of Island,Medium,62.7%,0.1453113999428855,https://leetcode.com/problems/max-area-of-island
Uber,78,Subsets,Medium,62.0%,0.14504470601712524,https://leetcode.com/problems/subsets
Uber,210,Course Schedule II,Medium,40.7%,0.1438838393073597,https://leetcode.com/problems/course-schedule-ii
Uber,317,Shortest Distance from All Buildings,Hard,41.4%,0.14387423888417297,https://leetcode.com/problems/shortest-distance-from-all-buildings
Uber,40,Combination Sum II,Medium,48.2%,0.14322916392828683,https://leetcode.com/problems/combination-sum-ii
Uber,395,Longest Substring with At Least K Repeating Characters,Medium,41.4%,0.14261022668001652,https://leetcode.com/problems/longest-substring-with-at-least-k-repeating-characters
Uber,769,Max Chunks To Make Sorted,Medium,54.8%,0.14019808398271194,https://leetcode.com/problems/max-chunks-to-make-sorted
Uber,242,Valid Anagram,Easy,56.9%,0.13963976683590715,https://leetcode.com/problems/valid-anagram
Uber,855,Exam Room,Medium,43.1%,0.13804422079620546,https://leetcode.com/problems/exam-room
Uber,340,Longest Substring with At Most K Distinct Characters,Hard,44.1%,0.13652366061094043,https://leetcode.com/problems/longest-substring-with-at-most-k-distinct-characters
Uber,322,Coin Change,Medium,35.5%,0.13572462473832947,https://leetcode.com/problems/coin-change
Uber,255,Verify Preorder Sequence in Binary Search Tree,Medium,45.7%,0.1348842676899421,https://leetcode.com/problems/verify-preorder-sequence-in-binary-search-tree
Uber,981,Time Based Key-Value Store,Medium,53.1%,0.1316303182973487,https://leetcode.com/problems/time-based-key-value-store
Uber,118,Pascal's Triangle,Easy,52.5%,0.12852395589356347,https://leetcode.com/problems/pascals-triangle
Uber,968,Binary Tree Cameras,Hard,37.5%,0.12586422089000404,https://leetcode.com/problems/binary-tree-cameras
Uber,235,Lowest Common Ancestor of a Binary Search Tree,Easy,49.9%,0.12399764165657076,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-search-tree
Uber,621,Task Scheduler,Medium,50.1%,0.12387972474581618,https://leetcode.com/problems/task-scheduler
Uber,206,Reverse Linked List,Easy,62.5%,0.12378418901663191,https://leetcode.com/problems/reverse-linked-list
Uber,430,Flatten a Multilevel Doubly Linked List,Medium,55.1%,0.12213316890521433,https://leetcode.com/problems/flatten-a-multilevel-doubly-linked-list
Uber,230,Kth Smallest Element in a BST,Medium,60.2%,0.1210793254708764,https://leetcode.com/problems/kth-smallest-element-in-a-bst
Uber,228,Summary Ranges,Medium,39.5%,0.1207191114343526,https://leetcode.com/problems/summary-ranges
Uber,647,Palindromic Substrings,Medium,60.6%,0.1205091763778271,https://leetcode.com/problems/palindromic-substrings
Uber,460,LFU Cache,Hard,34.2%,0.11848160362052347,https://leetcode.com/problems/lfu-cache
Uber,6,ZigZag Conversion,Medium,36.3%,0.11677183708486526,https://leetcode.com/problems/zigzag-conversion
Uber,72,Edit Distance,Hard,44.8%,0.11629970881467097,https://leetcode.com/problems/edit-distance
Uber,70,Climbing Stairs,Easy,47.8%,0.11536054266386848,https://leetcode.com/problems/climbing-stairs
Uber,16,3Sum Closest,Medium,46.0%,0.11410404900826158,https://leetcode.com/problems/3sum-closest
Uber,229,Majority Element II,Medium,35.6%,0.11355198202632807,https://leetcode.com/problems/majority-element-ii
Uber,155,Min Stack,Easy,44.5%,0.11244000234885869,https://leetcode.com/problems/min-stack
Uber,889,Construct Binary Tree from Preorder and Postorder Traversal,Medium,66.2%,0.10711776476069794,https://leetcode.com/problems/construct-binary-tree-from-preorder-and-postorder-traversal
Uber,337,House Robber III,Medium,50.6%,0.10284435451079782,https://leetcode.com/problems/house-robber-iii
Uber,391,Perfect Rectangle,Hard,30.5%,0.10109611687136877,https://leetcode.com/problems/perfect-rectangle
Uber,101,Symmetric Tree,Easy,46.8%,0.09821350130564939,https://leetcode.com/problems/symmetric-tree
Uber,837,New 21 Game,Medium,34.6%,0.09646026618756222,https://leetcode.com/problems/new-21-game
Uber,752,Open the Lock,Medium,51.8%,0.09491410658218381,https://leetcode.com/problems/open-the-lock
Uber,827,Making A Large Island,Hard,45.7%,0.09287412500644375,https://leetcode.com/problems/making-a-large-island
Uber,826,Most Profit Assigning Work,Medium,38.5%,0.09287412500644375,https://leetcode.com/problems/most-profit-assigning-work
Uber,236,Lowest Common Ancestor of a Binary Tree,Medium,45.7%,0.0913825929084002,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree
Uber,266,Palindrome Permutation,Easy,61.9%,0.091248671465145,https://leetcode.com/problems/palindrome-permutation
Uber,62,Unique Paths,Medium,54.1%,0.08965185882136445,https://leetcode.com/problems/unique-paths
Uber,918,Maximum Sum Circular Subarray,Medium,33.7%,0.08881573371064024,https://leetcode.com/problems/maximum-sum-circular-subarray
Uber,692,Top K Frequent Words,Medium,51.8%,0.08839354721658145,https://leetcode.com/problems/top-k-frequent-words
Uber,7,Reverse Integer,Easy,25.8%,0.08735674450872549,https://leetcode.com/problems/reverse-integer
Uber,150,Evaluate Reverse Polish Notation,Medium,36.3%,0.08523043261863501,https://leetcode.com/problems/evaluate-reverse-polish-notation
Uber,564,Find the Closest Palindrome,Hard,19.7%,0.0840831172105414,https://leetcode.com/problems/find-the-closest-palindrome
Uber,909,Snakes and Ladders,Medium,38.4%,0.08392620769993404,https://leetcode.com/problems/snakes-and-ladders
Uber,646,Maximum Length of Pair Chain,Medium,51.9%,0.08112554481236843,https://leetcode.com/problems/maximum-length-of-pair-chain
Uber,376,Wiggle Subsequence,Medium,39.6%,0.08068891125014274,https://leetcode.com/problems/wiggle-subsequence
Uber,122,Best Time to Buy and Sell Stock II,Easy,57.0%,0.08066286273217169,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii
Uber,347,Top K Frequent Elements,Medium,61.2%,0.08031715021385247,https://leetcode.com/problems/top-k-frequent-elements
Uber,55,Jump Game,Medium,34.6%,0.07748307858552587,https://leetcode.com/problems/jump-game
Uber,215,Kth Largest Element in an Array,Medium,55.4%,0.07620046088541414,https://leetcode.com/problems/kth-largest-element-in-an-array
Uber,468,Validate IP Address,Medium,24.1%,0.07598590697792203,https://leetcode.com/problems/validate-ip-address
Uber,416,Partition Equal Subset Sum,Medium,43.7%,0.07558685936624726,https://leetcode.com/problems/partition-equal-subset-sum
Uber,8,String to Integer (atoi),Medium,15.4%,0.07412832776627384,https://leetcode.com/problems/string-to-integer-atoi
Uber,437,Path Sum III,Medium,47.2%,0.07349765782290693,https://leetcode.com/problems/path-sum-iii
Uber,153,Find Minimum in Rotated Sorted Array,Medium,45.1%,0.07343579359779528,https://leetcode.com/problems/find-minimum-in-rotated-sorted-array
Uber,64,Minimum Path Sum,Medium,54.5%,0.07259220458870491,https://leetcode.com/problems/minimum-path-sum
Uber,378,Kth Smallest Element in a Sorted Matrix,Medium,54.3%,0.07059096970081927,https://leetcode.com/problems/kth-smallest-element-in-a-sorted-matrix
Uber,973,K Closest Points to Origin,Medium,63.8%,0.06852953312583007,https://leetcode.com/problems/k-closest-points-to-origin
Uber,1011,Capacity To Ship Packages Within D Days,Medium,58.1%,0.06649420875558125,https://leetcode.com/problems/capacity-to-ship-packages-within-d-days
Uber,277,Find the Celebrity,Medium,41.8%,0.06562120535847293,https://leetcode.com/problems/find-the-celebrity
Uber,298,Binary Tree Longest Consecutive Sequence,Medium,47.1%,0.065169635074581,https://leetcode.com/problems/binary-tree-longest-consecutive-sequence
Uber,334,Increasing Triplet Subsequence,Medium,40.0%,0.06274107505168265,https://leetcode.com/problems/increasing-triplet-subsequence
Uber,300,Longest Increasing Subsequence,Medium,42.6%,0.06265630749555627,https://leetcode.com/problems/longest-increasing-subsequence
Uber,189,Rotate Array,Easy,34.7%,0.06260600694223208,https://leetcode.com/problems/rotate-array
Uber,1171,Remove Zero Sum Consecutive Nodes from Linked List,Medium,41.4%,0.06025919151819684,https://leetcode.com/problems/remove-zero-sum-consecutive-nodes-from-linked-list
Uber,88,Merge Sorted Array,Easy,39.4%,0.059258174101133876,https://leetcode.com/problems/merge-sorted-array
Uber,47,Permutations II,Medium,46.4%,0.05897935516253239,https://leetcode.com/problems/permutations-ii
Uber,102,Binary Tree Level Order Traversal,Medium,54.6%,0.056692473087026664,https://leetcode.com/problems/binary-tree-level-order-traversal
Uber,1038,Binary Search Tree to Greater Sum Tree,Medium,80.8%,0.05637058926920947,https://leetcode.com/problems/binary-search-tree-to-greater-sum-tree
Uber,162,Find Peak Element,Medium,43.3%,0.05575061760504993,https://leetcode.com/problems/find-peak-element
Uber,983,Minimum Cost For Tickets,Medium,60.5%,0.05469163590186561,https://leetcode.com/problems/minimum-cost-for-tickets
Uber,1229,Meeting Scheduler,Medium,52.7%,0.053560323833736816,https://leetcode.com/problems/meeting-scheduler
Uber,829,Consecutive Numbers Sum,Hard,37.5%,0.05341723749698583,https://leetcode.com/problems/consecutive-numbers-sum
