ID,Title,Difficulty,Acceptance,Companies,CompanyCount,AvgFrequency,LeetCodeLink
944,Delete Columns to Make Sorted,Easy,70.3%,Google,1,0.0,https://leetcode.com/problems/delete-columns-to-make-sorted
955,Delete Columns to Make Sorted II,Medium,33.2%,Google,1,0.0,https://leetcode.com/problems/delete-columns-to-make-sorted-ii
972,Equal Rational Numbers,Hard,41.6%,Microsoft,1,0.0,https://leetcode.com/problems/equal-rational-numbers
988,Smallest String Starting From Leaf,Medium,46.1%,Google,1,0.0,https://leetcode.com/problems/smallest-string-starting-from-leaf
1006,Clumsy Factorial,Medium,53.3%,Microsoft,1,0.0,https://leetcode.com/problems/clumsy-factorial
1012,Numbers With Repeated Digits,Hard,37.5%,Google,1,0.0,https://leetcode.com/problems/numbers-with-repeated-digits
1015,Smallest Integer Divisible by K,Medium,32.1%,Google,1,0.0,https://leetcode.com/problems/smallest-integer-divisible-by-k
1016,Binary String With Substrings Representing 1 To N,Medium,58.8%,Google,1,0.0,https://leetcode.com/problems/binary-string-with-substrings-representing-1-to-n
1020,Number of Enclaves,Medium,57.8%,Google,1,0.0,https://leetcode.com/problems/number-of-enclaves
1035,Uncrossed Lines,Medium,56.1%,Amazon,1,0.0,https://leetcode.com/problems/uncrossed-lines
1037,Valid Boomerang,Easy,37.9%,Google,1,0.0,https://leetcode.com/problems/valid-boomerang
1039,Minimum Score Triangulation of Polygon,Medium,49.1%,Uber,1,0.0,https://leetcode.com/problems/minimum-score-triangulation-of-polygon
1045,Customers Who Bought All Products,Medium,67.7%,Amazon,1,0.0,https://leetcode.com/problems/customers-who-bought-all-products
1050,Actors and Directors Who Cooperated At Least Three Times,Easy,71.7%,Amazon,1,0.0,https://leetcode.com/problems/actors-and-directors-who-cooperated-at-least-three-times
1054,Distant Barcodes,Medium,43.2%,Amazon,1,0.0,https://leetcode.com/problems/distant-barcodes
1064,Fixed Point,Easy,66.5%,Uber,1,0.0,https://leetcode.com/problems/fixed-point
1065,Index Pairs of a String,Easy,60.7%,Amazon,1,0.0,https://leetcode.com/problems/index-pairs-of-a-string
1067,Digit Count in Range,Hard,40.0%,Amazon,1,0.0,https://leetcode.com/problems/digit-count-in-range
1070,Product Sales Analysis III,Medium,48.9%,Amazon,1,0.0,https://leetcode.com/problems/product-sales-analysis-iii
1078,Occurrences After Bigram,Easy,64.7%,Google,1,0.0,https://leetcode.com/problems/occurrences-after-bigram
1080,Insufficient Nodes in Root to Leaf Paths,Medium,49.3%,Amazon,1,0.0,https://leetcode.com/problems/insufficient-nodes-in-root-to-leaf-paths
1085,Sum of Digits in the Minimum Number,Easy,74.6%,Amazon,1,0.0,https://leetcode.com/problems/sum-of-digits-in-the-minimum-number
1090,Largest Values From Labels,Medium,58.9%,Google,1,0.0,https://leetcode.com/problems/largest-values-from-labels
1093,Statistics from a Large Sample,Medium,48.2%,Microsoft,1,0.0,https://leetcode.com/problems/statistics-from-a-large-sample
1107,New Users Daily Count,Medium,45.1%,LinkedIn,1,0.0,https://leetcode.com/problems/new-users-daily-count
1118,Number of Days in a Month,Easy,57.4%,Amazon,1,0.0,https://leetcode.com/problems/number-of-days-in-a-month
1119,Remove Vowels from a String,Easy,89.9%,Amazon,1,0.0,https://leetcode.com/problems/remove-vowels-from-a-string
1127,User Purchase Platform,Hard,48.9%,LinkedIn,1,0.0,https://leetcode.com/problems/user-purchase-platform
1129,Shortest Path with Alternating Colors,Medium,38.9%,Amazon,1,0.0,https://leetcode.com/problems/shortest-path-with-alternating-colors
1133,Largest Unique Number,Easy,66.8%,Amazon,1,0.0,https://leetcode.com/problems/largest-unique-number
1134,Armstrong Number,Easy,78.2%,Amazon,1,0.0,https://leetcode.com/problems/armstrong-number
1144,Decrease Elements To Make Array Zigzag,Medium,45.4%,Google,1,0.0,https://leetcode.com/problems/decrease-elements-to-make-array-zigzag
1147,Longest Chunked Palindrome Decomposition,Hard,58.6%,Google,1,0.0,https://leetcode.com/problems/longest-chunked-palindrome-decomposition
1149,Article Views II,Medium,48.2%,LinkedIn,1,0.0,https://leetcode.com/problems/article-views-ii
1175,Prime Arrangements,Easy,51.0%,Amazon,1,0.0,https://leetcode.com/problems/prime-arrangements
1176,Diet Plan Performance,Easy,53.8%,Amazon,1,0.0,https://leetcode.com/problems/diet-plan-performance
1182,Shortest Distance to Target Color,Medium,52.8%,Google,1,0.0,https://leetcode.com/problems/shortest-distance-to-target-color
1184,Distance Between Bus Stops,Easy,54.5%,Google,1,0.0,https://leetcode.com/problems/distance-between-bus-stops
1199,Minimum Time to Build Blocks,Hard,37.4%,Google,1,0.0,https://leetcode.com/problems/minimum-time-to-build-blocks
1207,Unique Number of Occurrences,Easy,71.6%,Google,1,0.0,https://leetcode.com/problems/unique-number-of-occurrences
1255,Maximum Score Words Formed by Letters,Hard,69.4%,Amazon,1,0.0,https://leetcode.com/problems/maximum-score-words-formed-by-letters
1259,Handshakes That Don't Cross,Hard,53.5%,Amazon,1,0.0,https://leetcode.com/problems/handshakes-that-dont-cross
1260,Shift 2D Grid,Easy,61.4%,Amazon,1,0.0,https://leetcode.com/problems/shift-2d-grid
1261,Find Elements in a Contaminated Binary Tree,Medium,74.3%,Google,1,0.0,https://leetcode.com/problems/find-elements-in-a-contaminated-binary-tree
1272,Remove Interval,Medium,58.6%,Google,1,0.0,https://leetcode.com/problems/remove-interval
1273,Delete Tree Nodes,Medium,63.5%,Microsoft,1,0.0,https://leetcode.com/problems/delete-tree-nodes
1285,Find the Start and End Number of Continuous Ranges,Medium,83.8%,Microsoft,1,0.0,https://leetcode.com/problems/find-the-start-and-end-number-of-continuous-ranges
1288,Remove Covered Intervals,Medium,57.9%,Amazon,1,0.0,https://leetcode.com/problems/remove-covered-intervals
1289,Minimum Falling Path Sum II,Hard,60.9%,Google,1,0.0,https://leetcode.com/problems/minimum-falling-path-sum-ii
1301,Number of Paths with Max Score,Hard,37.3%,Samsung,1,0.0,https://leetcode.com/problems/number-of-paths-with-max-score
1302,Deepest Leaves Sum,Medium,83.6%,Google,1,0.0,https://leetcode.com/problems/deepest-leaves-sum
1306,Jump Game III,Medium,60.4%,Microsoft,1,0.0,https://leetcode.com/problems/jump-game-iii
1314,Matrix Block Sum,Medium,73.7%,Google,1,0.0,https://leetcode.com/problems/matrix-block-sum
1316,Distinct Echo Substrings,Hard,46.4%,Google,1,0.0,https://leetcode.com/problems/distinct-echo-substrings
1318,Minimum Flips to Make a OR b Equal to c,Medium,62.8%,Microsoft,1,0.0,https://leetcode.com/problems/minimum-flips-to-make-a-or-b-equal-to-c
1327,List the Products Ordered in a Period,Easy,76.4%,Amazon,1,0.0,https://leetcode.com/problems/list-the-products-ordered-in-a-period
1331,Rank Transform of an Array,Easy,58.0%,Google,1,0.0,https://leetcode.com/problems/rank-transform-of-an-array
1334,Find the City With the Smallest Number of Neighbors at a Threshold Distance,Medium,44.5%,Uber,1,0.0,https://leetcode.com/problems/find-the-city-with-the-smallest-number-of-neighbors-at-a-threshold-distance
1343,Number of Sub-arrays of Size K and Average Greater than or Equal to Threshold,Medium,64.2%,LinkedIn,1,0.0,https://leetcode.com/problems/number-of-sub-arrays-of-size-k-and-average-greater-than-or-equal-to-threshold
1346,Check If N and Its Double Exist,Easy,37.9%,Google,1,0.0,https://leetcode.com/problems/check-if-n-and-its-double-exist
1347,Minimum Number of Steps to Make Two Strings Anagram,Medium,74.7%,X,1,0.0,https://leetcode.com/problems/minimum-number-of-steps-to-make-two-strings-anagram
1350,Students With Invalid Departments,Easy,89.5%,Amazon,1,0.0,https://leetcode.com/problems/students-with-invalid-departments
1362,Closest Divisors,Medium,56.8%,Amazon,1,0.0,https://leetcode.com/problems/closest-divisors
1363,Largest Multiple of Three,Hard,33.5%,Amazon,1,0.0,https://leetcode.com/problems/largest-multiple-of-three
1369,Get the Second Most Recent Activity,Hard,65.1%,Microsoft,1,0.0,https://leetcode.com/problems/get-the-second-most-recent-activity
1371,Find the Longest Substring Containing Vowels in Even Counts,Medium,58.2%,Microsoft,1,0.0,https://leetcode.com/problems/find-the-longest-substring-containing-vowels-in-even-counts
1377,Frog Position After T Seconds,Hard,33.6%,Google,1,0.0,https://leetcode.com/problems/frog-position-after-t-seconds
1380,Lucky Numbers in a Matrix,Easy,71.5%,Oracle,1,0.0,https://leetcode.com/problems/lucky-numbers-in-a-matrix
1387,Sort Integers by The Power Value,Medium,70.2%,Google,1,0.0,https://leetcode.com/problems/sort-integers-by-the-power-value
1388,Pizza With 3n Slices,Hard,44.7%,Google,1,0.0,https://leetcode.com/problems/pizza-with-3n-slices
1392,Longest Happy Prefix,Hard,40.1%,Google,1,0.0,https://leetcode.com/problems/longest-happy-prefix
1394,Find Lucky Integer in an Array,Easy,64.4%,Microsoft,1,0.0,https://leetcode.com/problems/find-lucky-integer-in-an-array
1400,Construct K Palindrome Strings,Medium,60.4%,Uber,1,0.0,https://leetcode.com/problems/construct-k-palindrome-strings
1401,Circle and Rectangle Overlapping,Medium,41.8%,Google,1,0.0,https://leetcode.com/problems/circle-and-rectangle-overlapping
1404,Number of Steps to Reduce a Number in Binary Representation to One,Medium,50.4%,Amazon,1,0.0,https://leetcode.com/problems/number-of-steps-to-reduce-a-number-in-binary-representation-to-one
1408,String Matching in an Array,Easy,61.4%,Amazon,1,0.0,https://leetcode.com/problems/string-matching-in-an-array
1409,Queries on a Permutation With Key,Medium,81.7%,Amazon,1,0.0,https://leetcode.com/problems/queries-on-a-permutation-with-key
1410,HTML Entity Parser,Medium,54.0%,Oracle,1,0.0,https://leetcode.com/problems/html-entity-parser
1414,Find the Minimum Number of Fibonacci Numbers Whose Sum Is K,Medium,63.2%,Google,1,0.0,https://leetcode.com/problems/find-the-minimum-number-of-fibonacci-numbers-whose-sum-is-k
1415,The k-th Lexicographical String of All Happy Strings of Length n,Medium,70.4%,Microsoft,1,0.0,https://leetcode.com/problems/the-k-th-lexicographical-string-of-all-happy-strings-of-length-n
1417,Reformat The String,Easy,55.0%,Microsoft,1,0.0,https://leetcode.com/problems/reformat-the-string
1421,NPV Queries,Medium,80.6%,Amazon,1,0.0,https://leetcode.com/problems/npv-queries
1422,Maximum Score After Splitting a String,Easy,54.7%,Google,1,0.0,https://leetcode.com/problems/maximum-score-after-splitting-a-string
1441,Build an Array With Stack Operations,Easy,68.7%,Google,1,0.0,https://leetcode.com/problems/build-an-array-with-stack-operations
1448,Count Good Nodes in Binary Tree,Medium,70.4%,Microsoft,1,0.0,https://leetcode.com/problems/count-good-nodes-in-binary-tree
1449,Form Largest Integer With Digits That Add up to Target,Hard,41.8%,Google,1,0.0,https://leetcode.com/problems/form-largest-integer-with-digits-that-add-up-to-target
1452,People Whose List of Favorite Companies Is Not a Subset of Another List,Medium,53.3%,Google,1,0.0,https://leetcode.com/problems/people-whose-list-of-favorite-companies-is-not-a-subset-of-another-list
1457,Pseudo-Palindromic Paths in a Binary Tree,Medium,67.3%,Amazon,1,0.0,https://leetcode.com/problems/pseudo-palindromic-paths-in-a-binary-tree
1458,Max Dot Product of Two Subsequences,Hard,41.7%,Microsoft,1,0.0,https://leetcode.com/problems/max-dot-product-of-two-subsequences
1459,Rectangles Area,Medium,61.5%,X,1,0.0,https://leetcode.com/problems/rectangles-area
1461,Check If a String Contains All Binary Codes of Size K,Medium,44.6%,Google,1,0.0,https://leetcode.com/problems/check-if-a-string-contains-all-binary-codes-of-size-k
1462,Course Schedule IV,Medium,41.9%,Uber,1,0.0,https://leetcode.com/problems/course-schedule-iv
1464,Maximum Product of Two Elements in an Array,Easy,78.1%,Samsung,1,0.0,https://leetcode.com/problems/maximum-product-of-two-elements-in-an-array
1469,Find All The Lonely Nodes,Easy,81.4%,Microsoft,1,0.0,https://leetcode.com/problems/find-all-the-lonely-nodes
1471,The k Strongest Values in an Array,Medium,57.0%,Google,1,0.0,https://leetcode.com/problems/the-k-strongest-values-in-an-array
1474,Delete N Nodes After M Nodes of a Linked List,Easy,74.2%,Microsoft,1,0.0,https://leetcode.com/problems/delete-n-nodes-after-m-nodes-of-a-linked-list
1482,Minimum Number of Days to Make m Bouquets,Medium,45.8%,Google,1,0.0,https://leetcode.com/problems/minimum-number-of-days-to-make-m-bouquets
1485,Clone Binary Tree With Random Pointer,Medium,81.0%,Amazon,1,0.0,https://leetcode.com/problems/clone-binary-tree-with-random-pointer
1488,Avoid Flood in The City,Medium,25.3%,Google,1,0.0,https://leetcode.com/problems/avoid-flood-in-the-city
1489,Find Critical and Pseudo-Critical Edges in Minimum Spanning Tree,Hard,50.6%,Amazon,1,0.0,https://leetcode.com/problems/find-critical-and-pseudo-critical-edges-in-minimum-spanning-tree
1490,Clone N-ary Tree,Medium,84.5%,Amazon,1,0.0,https://leetcode.com/problems/clone-n-ary-tree
1494,Parallel Courses II,Hard,32.0%,Google,1,0.0,https://leetcode.com/problems/parallel-courses-ii
1496,Path Crossing,Easy,55.9%,Amazon,1,0.0,https://leetcode.com/problems/path-crossing
1499,Max Value of Equation,Hard,44.4%,Google,1,0.0,https://leetcode.com/problems/max-value-of-equation
1502,Can Make Arithmetic Progression From Sequence,Easy,73.3%,Amazon,1,0.0,https://leetcode.com/problems/can-make-arithmetic-progression-from-sequence
1503,Last Moment Before All Ants Fall Out of a Plank,Medium,51.5%,Google,1,0.0,https://leetcode.com/problems/last-moment-before-all-ants-fall-out-of-a-plank
1506,Find Root of N-Ary Tree,Medium,80.0%,Google,1,0.0,https://leetcode.com/problems/find-root-of-n-ary-tree
1508,Range Sum of Sorted Subarray Sums,Medium,68.3%,Google,1,0.0,https://leetcode.com/problems/range-sum-of-sorted-subarray-sums
1509,Minimum Difference Between Largest and Smallest Value in Three Moves,Medium,51.0%,Google,1,0.0,https://leetcode.com/problems/minimum-difference-between-largest-and-smallest-value-in-three-moves
1510,Stone Game IV,Hard,50.3%,Microsoft,1,0.0,https://leetcode.com/problems/stone-game-iv
1513,Number of Substrings With Only 1s,Medium,40.3%,Google,1,0.0,https://leetcode.com/problems/number-of-substrings-with-only-1s
1514,Path with Maximum Probability,Medium,36.5%,Google,1,0.0,https://leetcode.com/problems/path-with-maximum-probability
1516,Move Sub-Tree of N-Ary Tree,Hard,60.1%,Google,1,0.0,https://leetcode.com/problems/move-sub-tree-of-n-ary-tree
1518,Water Bottles,Easy,63.1%,Microsoft,1,0.0,https://leetcode.com/problems/water-bottles
1519,Number of Nodes in the Sub-Tree With the Same Label,Medium,35.2%,Samsung,1,0.0,https://leetcode.com/problems/number-of-nodes-in-the-sub-tree-with-the-same-label
1523,Count Odd Numbers in an Interval Range,Easy,55.8%,Microsoft,1,0.0,https://leetcode.com/problems/count-odd-numbers-in-an-interval-range
1525,Number of Good Ways to Split a String,Medium,69.8%,Google,1,0.0,https://leetcode.com/problems/number-of-good-ways-to-split-a-string
1526,Minimum Number of Increments on Subarrays to Form a Target Array,Hard,57.7%,Google,1,0.0,https://leetcode.com/problems/minimum-number-of-increments-on-subarrays-to-form-a-target-array
1533,Find the Index of the Large Integer,Medium,57.1%,Amazon,1,0.0,https://leetcode.com/problems/find-the-index-of-the-large-integer
1538,Guess the Majority in a Hidden Array,Medium,63.2%,Google,1,0.0,https://leetcode.com/problems/guess-the-majority-in-a-hidden-array
1539,Kth Missing Positive Number,Easy,52.3%,Microsoft,1,0.0,https://leetcode.com/problems/kth-missing-positive-number
1544,Make The String Great,Easy,54.4%,Google,1,0.0,https://leetcode.com/problems/make-the-string-great
1546,Maximum Number of Non-Overlapping Subarrays With Sum Equals Target,Medium,40.6%,Google,1,0.0,https://leetcode.com/problems/maximum-number-of-non-overlapping-subarrays-with-sum-equals-target
